Bin	Sequences	Proportion	Patterns	Percent Full
doubled_payload	9971.0	0.9971	5308	0.18052351820278809%
payload_only	17.0	0.0017	9	0.0%
other	12.0	0.0012	13	0.0%
Totals	10000.0	1.0	5330


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
doubled_payload	9971.0	0.9971	5308	0.001805235182027881
Subclassification	Sequence Count	Repeats	Proportion of doubled_payload	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
doubled_payload	193.0	0	0.019356132785076724	non_linear	False	False	False	P P	Payload[3-244](+) Payload[3-244](-)
doubled_payload	122.0	0	0.012235482900411192	non_linear	False	False	False	P P	Payload[3-232](+) Payload[3-317](-)
doubled_payload	109.0	0	0.010931701935613278	non_linear	False	False	False	P P	Payload[3-317](+) Payload[3-232](-)
doubled_payload	96.0	0	0.009627920970815364	non_linear	False	False	False	P P	Payload[247-2865](-) Payload[158-2865](+)
doubled_payload	81.0	0	0.008123558319125463	non_linear	False	False	False	P P	Payload[2-159](+) Payload[2-159](-)
doubled_payload	71.0	0	0.00712064988466553	non_linear	False	False	False	P P	Payload[3-455](+) Payload[3-312](-)
doubled_payload	66.0	0	0.006619195667435563	non_linear	False	False	False	P P	Payload[954-2865](-) Payload[954-2865](+)
doubled_payload	65.0	0	0.00651890482398957	non_linear	False	False	False	P P	Payload[377-2865](-) Payload[245-2865](+)
doubled_payload	64.0	0	0.006418613980543576	non_linear	False	False	False	P P	Payload[3-315](+) Payload[3-315](-)
doubled_payload	64.0	0	0.006418613980543576	non_linear	False	False	False	P P	Payload[158-2865](-) Payload[247-2865](+)
doubled_payload	63.0	0	0.006318323137097583	non_linear	False	False	False	P P	Payload[2-392](+) Payload[2-392](-)
doubled_payload	60.0	0	0.006017450606759603	non_linear	False	False	False	P P	Payload[3-312](+) Payload[3-455](-)
doubled_payload	57.0	0	0.0057165780764216224	non_linear	False	False	False	P P	Payload[3-635](+) Payload[3-727](-)
doubled_payload	52.0	0	0.005215123859191656	non_linear	False	False	False	P P	Payload[1021-2865](-) Payload[1042-2865](+)
doubled_payload	46.0	0	0.004613378798515696	non_linear	False	False	False	P P	Payload[1042-2865](-) Payload[1021-2865](+)
doubled_payload	43.0	0	0.004312506268177715	non_linear	False	False	False	P P	Payload[9-2865](-) Payload[45-2865](+)
doubled_payload	43.0	0	0.004312506268177715	non_linear	False	False	False	P P	Payload[2-1122](+) Payload[2-1111](-)
doubled_payload	41.0	0	0.004111924581285728	non_linear	False	False	False	P P	Payload[2-1111](+) Payload[2-1122](-)
doubled_payload	39.0	0	0.003911342894393742	non_linear	False	False	False	P P	Payload[3-731](+) Payload[3-625](-)
doubled_payload	39.0	0	0.003911342894393742	non_linear	False	False	False	P P	Payload[3-625](+) Payload[3-731](-)
doubled_payload	39.0	0	0.003911342894393742	non_linear	False	False	False	P P	Payload[2-156](+) Payload[2-198](-)
doubled_payload	38.0	0	0.0038110520509477483	non_linear	False	False	False	P P	Payload[246-2865](-) Payload[154-2865](+)
doubled_payload	38.0	0	0.0038110520509477483	non_linear	False	False	False	P P	Payload[245-2865](-) Payload[377-2865](+)
doubled_payload	37.0	0	0.0037107612075017553	non_linear	False	False	False	P P	Payload[3-99](+) Payload[3-99](-)
doubled_payload	37.0	0	0.0037107612075017553	non_linear	False	False	False	P P	Payload[3-353](+) Payload[3-369](-)
doubled_payload	36.0	0	0.003610470364055762	non_linear	False	False	False	P P	Payload[45-2865](-) Payload[9-2865](+)
doubled_payload	36.0	0	0.003610470364055762	non_linear	False	False	False	P P	Payload[3-369](+) Payload[3-353](-)
doubled_payload	36.0	0	0.003610470364055762	non_linear	False	False	False	P P	Payload[2198-2865](-) Payload[2210-2865](+)
doubled_payload	35.0	0	0.0035101795206097684	non_linear	False	False	False	P P	Payload[2595-2865](-) Payload[2618-2865](+)
doubled_payload	35.0	0	0.0035101795206097684	non_linear	False	False	False	P P	Payload[2-198](+) Payload[2-156](-)
doubled_payload	35.0	0	0.0035101795206097684	non_linear	False	False	False	P P	Payload[1385-2865](-) Payload[1348-2865](+)
doubled_payload	32.0	0	0.003209306990271788	non_linear	False	False	False	P P	Payload[674-2865](-) Payload[564-2865](+)
doubled_payload	32.0	0	0.003209306990271788	non_linear	False	False	False	P P	Payload[3-231](+) Payload[3-321](-)
doubled_payload	32.0	0	0.003209306990271788	non_linear	False	False	False	P P	Payload[2-192](+) Payload[2-254](-)
doubled_payload	30.0	0	0.0030087253033798016	non_linear	False	False	False	P P	Payload[564-2865](-) Payload[671-2865](+)
doubled_payload	30.0	0	0.0030087253033798016	non_linear	False	False	False	P P	Payload[3-321](+) Payload[3-231](-)
doubled_payload	30.0	0	0.0030087253033798016	non_linear	False	False	False	P P	Payload[2618-2865](-) Payload[2595-2865](+)
doubled_payload	30.0	0	0.0030087253033798016	non_linear	False	False	False	P P	Payload[2-254](+) Payload[2-192](-)
doubled_payload	30.0	0	0.0030087253033798016	non_linear	False	False	False	P P	Payload[1348-2865](-) Payload[1385-2865](+)
doubled_payload	29.0	0	0.002908434459933808	non_linear	False	False	False	P P	Payload[672-2865](-) Payload[564-2865](+)
doubled_payload	28.0	0	0.0028081436164878147	non_linear	False	False	False	P P	Payload[675-2865](-) Payload[564-2865](+)
doubled_payload	27.0	0	0.0027078527730418213	non_linear	False	False	False	P P	Payload[9-2865](-) Payload[9-2865](+)
doubled_payload	27.0	0	0.0027078527730418213	non_linear	False	False	False	P P	Payload[3-730](+) Payload[3-624](-)
doubled_payload	27.0	0	0.0027078527730418213	non_linear	False	False	False	P P	Payload[2210-2865](-) Payload[2198-2865](+)
doubled_payload	24.0	0	0.002406980242703841	non_linear	False	False	False	P P	Payload[350-2865](-) Payload[308-2865](+)
doubled_payload	24.0	0	0.002406980242703841	non_linear	False	False	False	P P	Payload[2594-2865](-) Payload[2617-2865](+)
doubled_payload	24.0	0	0.002406980242703841	non_linear	False	False	False	P P	Payload[2-198](+) Payload[2-198](-)
doubled_payload	23.0	0	0.002306689399257848	non_linear	False	False	False	P P	Payload[3-89](+) Payload[3-89](-)
doubled_payload	22.0	0	0.0022063985558118545	non_linear	False	False	False	P P	Payload[564-2865](-) Payload[669-2865](+)
doubled_payload	22.0	0	0.0022063985558118545	non_linear	False	False	False	P P	Payload[3-79](+) Payload[3-64](-)
doubled_payload	21.0	0	0.002106107712365861	non_linear	False	False	False	P P	Payload[3-727](+) Payload[3-635](-)
